postid,userid,username,src,views,likes,type,tagged_users,captions,comments_count
3494841148923536423,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/465686002_18586403716056421_8184039417543270449_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=QyAEpgsMjocQ7kNvgHdhteF&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCMsS5r2P_K5SSaANj3O17auRnK8mGg_B20ETUKT6NnRA&oe=678039C2&_nc_sid=bc0c2c,0,7722197,GraphSidecar,alnassr,Big win! 💪🏼,46033
3493981638333939308,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/465391561_18586169164056421_3376697112904249049_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=daEWPwNPy9kQ7kNvgFKjFCe&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAbi4qkzKrCTdBPpYuDKdVYop1pUhjZ0P_SR-eKaTLjXw&oe=6780465A&_nc_sid=bc0c2c,0,6699807,GraphSidecar,alnassr,We are ready.,37437
3492591496501374266,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/465497605_18585767875056421_803220535182929823_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kpvuDcblXbQQ7kNvgFtiOiI&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDUgguAixnueHMztGmbWskb7-ATWuP7Be0vZ1TRAmGLNQ&oe=6780391C&_nc_sid=bc0c2c,0,11145663,GraphSidecar,whoop,"Recovery game strong! I try to use the ice bath as frequently as possible to help reset and recover my body for each upcoming game!!

All of it tracked on my @whoop",68418
3491954926454809159,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/465142748_18585581587056421_5824260139014049858_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=W8dIAdlhmMoQ7kNvgEqXbjV&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAlz5mXUrNM81GunHyetXqPyBnwP8HZ2QWJ5TR5dvQ_sQ&oe=678023A2&_nc_sid=bc0c2c,0,6087202,GraphSidecar,alnassr,The battle is far from over. Thank you all for the support today!,26480
3491015074065825124,173560420,cristiano,https://instagram.fadb6-5.fna.fbcdn.net/v/t39.30808-6/464625415_1198990144920857_1098997181056234312_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rLvJ5TRRib8Q7kNvgHYCppf&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYChH-7wg3pyP0WzfnEnZYr0wS6o1A7SuoiCiDfH8j9JzQ&oe=67803D76&_nc_sid=bc0c2c,0,5539757,GraphImage,,"You in the stands, us on the pitch. Together as one! See you at the game tomorrow 🔥",40211
3489786639545386868,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/464963493_18584957194056421_5076456911096289621_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-_PfjmWBo2wQ7kNvgFBRwXg&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAdyq1k-s9rfy_-7afLzlsEE4Zj5RHofVKoiwYih4rklA&oe=67801DD7&_nc_sid=bc0c2c,0,9152917,GraphImage,,Every challenge is an opportunity to grow.,84267
3486088443627528085,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/464287784_18583897420056421_9143069680870364033_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3a7TAimszsEQ7kNvgEY1tEN&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC1b4eMIkTOXr-AjFJJoeuK5T4pOAEX6fTrSuJgA4KLJg&oe=67801C96&_nc_sid=bc0c2c,0,8864482,GraphSidecar,,"Happy birthday, @alnassr. Proud to be part of the family! 🟡🔵",49626
3484632128665295477,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/464169519_18583508641056421_4859177899858776524_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=aRX3vh213nMQ7kNvgFIRfuk&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAvU_zd8T2rZtXmQjG8sgePDV9qFoFkStj1msS4RaD2PA&oe=67802A05&_nc_sid=bc0c2c,0,4220523,GraphImage,,Important win! Let’s keep going @alnassr!,33046
3484545142585604049,8064826093,bioniqco,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.29350-15/463956265_1514307382549157_3552736217477394539_n.heic?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=105&_nc_ohc=37mZ4J1eOVgQ7kNvgGe8Qs2&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCQzF3ySTxXiwOS4lh0nYO8RrjL76deeIu6a9EfmgKxaw&oe=678026FD&_nc_sid=bc0c2c,0,1702494,GraphSidecar,cristiano,"Cristiano Ronaldo has joined Bioniq as a major shareholder! 🦾

After being a Bioniq member since 2022, Cristiano has made a significant investment, setting Bioniq’s latest valuation at $82M.

Beyond his investment, CR7 plans to take an active role in shaping Bioniq’s future, contributing to both brand and product development.

“Backing Bioniq is more than just a business decision for me—it’s about sharing a commitment to health, performance, and longevity,” said Cristiano Ronaldo. “I’ve been using their personalized health products for nearly three years, and I truly believe Bioniq has the power to change how people maintain peak performance and overall well-being.”

“Cristiano Ronaldo is the perfect partner and shareholder,” said Vadim Fedotov, Co-Founder and CEO of Bioniq. “As the ultimate embodiment of performance and longevity, Cristiano fully aligns with Bioniq’s values and mission. We are thrilled that the world’s leading athlete and advocate of a healthy lifestyle has trusted Bioniq since 2022. His personal experience with our products reinforces his belief in what we’re building, and his investment highlights his confidence in our vision as we continue to lead in personalized health.”

#Bioniq #CR7 #PeakPerformance #PersonalizedHealth #Longevity #healthoptimization",8081
3483616468405454344,173560420,cristiano,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/464094247_18583223023056421_5446542374842315343_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=asq36UbbpnsQ7kNvgFpc-mh&_nc_gid=25e6cdc0634e46fcb119d2d69083f07c&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBYMIRF3uo6RTdZc08kOt3p2dfKTWJN72pz4cCuvVVDLg&oe=6780262C&_nc_sid=bc0c2c,0,7053956,GraphImage,alnassr,🛫,58837
3536925792748737199,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/472413874_3906408492933741_3337462021825972041_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=uh7fCxswpb0Q7kNvgEXi2k6&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYChVArmtyXTMv5y1fxku4S71_aeAmRtlKKVJUy0XWmgxQ&oe=67803F3E&_nc_sid=bc0c2c,0,7794358,GraphSidecar,,"¡Arrancamos el año con fútbol y con la clásica Copa Delfines 🐬 contra Lagartos 🦎! 

Un año más, ¡¡Defines campeonessss!! 🏆 ¡Feliz 2025 para todos! ⚽️😃",28553
3534033136477590415,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/472086198_1099372251931696_8329453241283230355_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=ECoZN7vDL5kQ7kNvgFWFn5-&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA_irJNw86aH-DyTHi_qxA-FqAD2jBeE62_TVjMA9t_Kw&oe=67803B76&_nc_sid=bc0c2c,0,2591713,GraphSidecar,theamalfillama,"Un lugar especial… @theamalfillama 
A special place… @theamalfillama",7987
3531670785153873684,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/471663298_911878830924618_3610476536561305364_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=eBGiwE1PTEsQ7kNvgGjECpo&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB31kge8Vn6ZENpRosFiq1kvepuPYuBGVKMEbajI6uMTw&oe=6780330C&_nc_sid=bc0c2c,0,7383360,GraphImage,antonelaroccuzzo,,42874
3531644534447762722,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/470956859_18546808150033891_8305997584572297994_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=2xbcYlngWf8Q7kNvgEkb6j6&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBB4pguVoSybZs8a1Y3Ogcn_Ur63orgQJrrT9dzGur7FA&oe=67803651&_nc_sid=bc0c2c,5912000,1530782,GraphVideo,adidasfootball,"Esto es Messi +10 🤝
¡@lamineyamal es uno de los 10 jugadores que forman parte del equipo Messi +10! Ya salió el primer episodio. ¡Espero que les guste! 🙌⚽

This is Messi +10 🤝
Happy to have you as one of the 10 players that are part of the Messi +10 team, @lamineyamal! The first episode is here. I hope all of you like it!",7917
3528778418515952218,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/470901008_613104571395589_1688981459742579716_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU8D_wYrMvoQ7kNvgFEQ396&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDaDFDg4eNOu34JTciykNbSrVx1ZiGRtij5iNUuOQCZDQ&oe=6780501F&_nc_sid=bc0c2c,0,2873381,GraphImage,,"¿Dónde caemos?
Where we droppin’?
@fortnite",15582
3528054169161492162,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/470974526_383630558124938_3867735205243273538_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=wVIeD_naxAMQ7kNvgGHLyCm&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCQ7coCOs-Gek1UNkz_Ydb-Tl0Q8VG75FhK_UfaehdX9w&oe=67802033&_nc_sid=bc0c2c,0,2287998,GraphSidecar,messifragrances,"¡La fragancia @messifragrances ya está disponible en más de 50 países de todo el mundo y llegará a más en 2025! ¡Espero que les guste!

The Messi fragrance @messifragrances is now available in over 50 countries globally and coming to more in 2025! I hope you like the scent!",11390
3527329216749577406,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/470919288_1133012792158032_6217657176094106330_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=jUClfSujEDEQ7kNvgGcPqqt&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC5XxBQMpDKUaV4f55VSpIi9Qy2wQ1REimZ7vzcVXHOeA&oe=6780310F&_nc_sid=bc0c2c,8793313,1444481,GraphVideo,masbymessi,"Hacé zoom para descubrir una parte de mi mundo @masbymessi que me encanta💧➕

Zoom in to discover a part of my @masbymessi world that I love 💧➕",6619
3525809721627270887,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/470941724_436859726147097_3017111880619106958_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=Tvcxa3h8L5gQ7kNvgEGR0Cz&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDablFuVhnhKLTclFYW0p-BeDleBTgZvSUhkzq6bLl--Q&oe=67802866&_nc_sid=bc0c2c,0,12607814,GraphSidecar,,"Amo diciembre y las fechas de Navidad. Hace dos años podría haber sido un último mes del año amargo, pero terminó siendo el más lindo de mi carrera deportiva. Y ahora, cada diciembre me viene este recuerdo… ¡Feliz Segundo Aniversario para todos! ⭐️⭐️⭐️",251950
3524553768659418135,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/470472099_1298912958098380_5329467180392601068_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=OzDXNx5LBFUQ7kNvgHJTcge&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBG74snoeOwgy4twZRKvnM28XHfue37tgvw-7bM7FGf3w&oe=67804224&_nc_sid=bc0c2c,8980000,2489255,GraphVideo,adidasfootball,"@lamineyamal, @vickyylopezz._ este premio es el resultado no solo del talento, sino del duro trabajo y sacrificio. Es un orgullo que formen parte del Messi+10.  Felicidades y sigan así!

Lamine, Vicky: this award is the result of not just talent, but also of hard work and sacrifice. It makes me proud that you are part of Messi+10. Congratulations and keep going!",13928
3522197094310192335,1192899491,fortnite,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/470072404_616407827617173_5689233928240573690_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=2X4MWRsUavgQ7kNvgHOstYC&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDSCdzKBZKZvgVvYh4lxYQmpAu_9VZ8fYFi7D1qFB2vLA&oe=678030F1&_nc_sid=bc0c2c,7491643,1518160,GraphVideo,leomessi,"Live the Legend.

Tonight⚽

Vive la leyenda.

Esta noche ⚽",6338
3521655430784199372,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/470088490_18544095622033891_8874689881105332305_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=vqqUf8d49tkQ7kNvgGrRE3j&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAg9LRy0kPsr2N7Jovx6lqPtNR6a-3ic0V5LhN-2GkLtQ&oe=67801A00&_nc_sid=bc0c2c,9131189,2099774,GraphVideo,adnan555,,47663
3520208028810311739,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/469746417_1096601625456227_8147083626249371815_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=xOWIJ3z1fxsQ7kNvgEVRt6W&_nc_gid=f90775b1054e48e09ad5b15b65d120f3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBdEQFN2pr1OT0glgYKwzipZTxIZWqqkQG4w3aalXmb_A&oe=67804896&_nc_sid=bc0c2c,0,10039868,GraphSidecar,adidasfootball,"Pasado, presente y futuro… ¡Orgulloso de formar parte de la familia @adidas!

Past, present and future. Proud to be part of the @adidas family!",32434
3517154802401752206,640806256,adidasfootball,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.29350-15/469641537_1097715511936002_1054525716759470567_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=462zSOU52OcQ7kNvgFOAvlo&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBvG62H7m47NIRCDoz0au0fKH2CFESe7piMCyyZ1wv-Cw&oe=67802F73&_nc_sid=bc0c2c,0,3935322,GraphSidecar,leomessi,"a reflection of a new chapter, a team effort, and endless support. 🏆

congrats to Leo Messi, your 2024 @mls MVP.

un reflejo de un nuevo capítulo, un esfuerzo en equipo y un apoyo infinito. 🏆

felicidades a Leo Messi, tu MVP de la @MLS 2024.",17200
3515734798007883247,500052104,stanley_brand,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.29350-15/469401082_562147649763281_6242242609382504469_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Xf2SSAFFaxwQ7kNvgHiZPQv&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDwP9MkViUuqnk9SZ2VR1A_r5MWoKr55UokGyvFdB_MGg&oe=67802095&_nc_sid=bc0c2c,0,3082621,GraphSidecar,leomessi,"@leomessi 🤝 Stanley 1913 ​
Encuentra el campeón que llevas dentro con la colección Messi x Stanley 1913. Disponible ahora en Stanley1913.com y en nuestras tiendas oficiales. ​
​
Channel your inner champion with the Messi x Stanley 1913 collection. Available now on Stanley1913.com and at select retailers.",10668
3514318087290993576,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/469098127_580479337801276_5625329024738016263_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=ui8BGB2xm5sQ7kNvgEfoxid&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB8OSkJAWwR1LkKJM7GW1OpkF8crzbo4x_nbhcTicPnLA&oe=67802592&_nc_sid=bc0c2c,0,9285943,GraphSidecar,antonelaroccuzzo,"Una familia y 3-Stripes.

One family and 3-Stripes.

#adidassportswear #createdwithadidas",50435
3512866899186084338,427553890,leomessi,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.29350-15/469056728_8851726121580059_7536954331981107367_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xH9xtR79xW8Q7kNvgGHPHv9&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB193Cwr29hULK5njdJE1hh57ZfruBV7TAb5XtH-xS_fg&oe=6780406E&_nc_sid=bc0c2c,0,2965846,GraphImage,masbymessi,"Siempre ⚽️ y @masbymessi💧
Always ⚽️ & @masbymessi💧",10483
3512256039040076629,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/468667353_8802055156518472_595635044585840019_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=pKMm13dS-I4Q7kNvgFv2mzM&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCu_1Lm01s81k8CHPVnuFr_BY73Wh2fQ4GDjufFg_ROGg&oe=67803A16&_nc_sid=bc0c2c,0,12467836,GraphSidecar,,Feliz 125 Aniversario al mejor Club del Mundo 💙❤️,253994
3509950590857036216,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/468566720_498119395883245_5088991562291643466_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=oq3spdCPkL0Q7kNvgE7-FFd&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCPfKAiXGt_KTzWNn6Hj9Uc7TAQ06vhHDiV8U2uqiXflQ&oe=67802311&_nc_sid=bc0c2c,0,1922169,GraphSidecar,,"Algunos de ustedes nos preguntaron por estos vinos únicos que hicimos con @mmwinemaker🍷
Acá tienen una edición especial limitada: dos vinos premium con botellas coleccionables que no se pueden perder.
¿Ya los probaron? 👀
👉 Consíganlos ahora en el link de la bio.

Some of you have been asking about these unique wines we’ve created with @mmwinemaker 🍷 Here you have a limited special edition: two premium wines with collectible bottles that you simply cannot miss. Have you tried them yet? 👀
👉 Get yours now via the link in the bio.",12651
3506972593023749479,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/468029668_18540226870033891_6679668278132733453_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=9xE0G7gRfkYQ7kNvgFQoHXF&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAoq7tlrSJ1jDhlmUMRDYyTXl_N1seXsCkEXUYewwim5Q&oe=67803EEB&_nc_sid=bc0c2c,11218495,3063812,GraphVideo,neymarjr,"¡La MSN se reencuentra en eFootball™ con tarjetas especiales de jugadores! ¡Reviví los goles y los festejos de aquellos años de éxito!

Back where we belong.
MSN are reunited in eFootball™ via special Player Cards!
Relive goals and joyous celebrations from those years of success!

#eFootball #PR",35382
3506249807138045158,500052104,stanley_brand,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467603850_18467990791020105_6326698115603667212_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=xnbVDtaorosQ7kNvgFlSd8M&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBaJQMw5VPjJSu4TBGUoHD24yzoq9zEq9uatkne9HmjWw&oe=6780481F&_nc_sid=bc0c2c,4894064,1255889,GraphVideo,leomessi,"Messi x Stanley 1913. Built for greatness. Built for Life. ​
La colección GOAT llega el 3 de Diciembre a Stanley1913.com y a sus tiendas oficiales.​

The GOAT collection arrives December 3 on Stanley1913.com and at select retailers.",11141
3504338589464239911,427553890,leomessi,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.29350-15/467649305_1096820248520150_3530329640570292309_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=-WV5fdii2BAQ7kNvgH8k5XS&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD0pLwRZvNf0GP69m6jXesgUoO6wlVtupAeUa4YYraAfw&oe=6780433F&_nc_sid=bc0c2c,0,5361823,GraphSidecar,,Con ganas de volver a estar juntos con todos mañana en el último partido de otro año inolvidable. 🇦🇷🙌,23945
3501866138298951976,313817873,adidasar,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/467193149_430905326783680_5910985347288103900_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=UNSEX9klIPsQ7kNvgFCgYb8&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB5USW8mrDUbCcAFuCJ7jeM1oUlxe-6-Qbbtj0rdaPd2g&oe=67804DD3&_nc_sid=bc0c2c,5042480,1332287,GraphVideo,leomessi,"Esta camiseta está antes que todo 🇦🇷 ​
​
#adidasFootball",17282
3500023570232512439,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/466889380_1040366594439778_2290177449387749448_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3pIsQdHJSbwQ7kNvgG3zRqY&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD7BqTMVdSXbztPp3yX9SaqBKLA3IcvTzr1AdDXeSmX0g&oe=67802C4A&_nc_sid=bc0c2c,0,6974723,GraphSidecar,,Juntos de nuevo 🇦🇷⚽️,38671
3499053211853316606,427553890,leomessi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/466811076_27389015630741749_1827074407845881595_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=UvfrqQXqcUgQ7kNvgFvhaAc&_nc_gid=5b6810b683c24bc8b82b2c36e6cdd76b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCiWtQ8pfIPAdQBXMdirIXQotQcZBrMmN9jV6SC40HZSA&oe=6780374B&_nc_sid=bc0c2c,0,5046191,GraphSidecar,,"Terminó una temporada en la que seguimos creciendo como club y, aunque logramos algunos objetivos, queríamos más. Gracias a toda la gente que nos acompañó y apoyó. Ahora nos vamos a preparar para volver más fuertes el año que viene.",20919
3496442016013721811,427553890,leomessi,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.29350-15/465976873_1614297139171412_6386185099497252753_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=108&_nc_ohc=LuLm7ShA2soQ7kNvgG8wk6G&_nc_gid=7a16d05ead88486789cb9ea196a8c7cd&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDP-luMBMzKMyZfMg36lV3cuNW7m5b3SnTKwULpRG-gfA&oe=67803B1C&_nc_sid=bc0c2c,0,12853802,GraphSidecar,antonelaroccuzzo,,119184
